order_id,payment_sequential,payment_type,payment_installments,payment_value
f1903205-bdee-4f35-bb51-446a501da458,1,credit_card,9,225.11
640c70d9-1764-4a6f-aca4-3d0d44963381,1,boleto,6,373.19
523fded7-3c05-4c3f-874d-8dcab9e28abb,1,credit_card,4,284.45
0418cd27-9a78-4eed-9708-094cc7bd251a,1,credit_card,9,257.76
94e08798-0852-42b0-8c4f-2da9d5d19277,1,credit_card,4,438.69
889c0299-7a19-42f3-b86a-76b1c7f06fea,1,credit_card,5,473.52
6d66392c-ac05-4d5c-8308-9e1c13e10a19,1,debit_card,10,71.02
d8afa26c-7d1d-43ca-8e02-70220cc6f6d1,1,credit_card,3,130.62
bcae99f6-691a-4d19-a295-5303a5c5677f,1,credit_card,8,354.39
74a2e707-38dd-41fd-8b29-5ee518076bff,1,credit_card,1,459.88
85c5db09-e812-4d3d-b4c8-8b1d81540e0f,1,credit_card,2,321.01
750056ea-3657-450a-869b-4fde430d741a,1,credit_card,6,434.85
600b90ee-ba4d-436d-a56c-01880d1d5dbc,1,credit_card,9,413.6
738d21e8-c0a0-4701-8acf-badc15152d78,1,credit_card,8,494.51
db2bee8a-f688-477d-a6de-041fd7deaa33,1,credit_card,6,483.51
41a3e739-6a67-4cff-a0e3-6d7a59f5870d,1,credit_card,2,214.22
77a4802c-d95d-48ed-aa02-0dcae566a39e,1,credit_card,8,130.73
63404548-e078-4722-adef-8e7421a1b343,1,credit_card,6,470.67
8daf1352-6775-4489-bbdc-f115c148e224,1,debit_card,8,218.74
f6f4fc48-e6bd-4f5e-8f23-7be0ecb3a74d,1,credit_card,6,252.55
a8bc30fa-5e24-47ba-9130-521cc83ae2b3,1,boleto,10,62.44
164e03e0-b1aa-4e6d-a1dc-51884c03e875,1,credit_card,7,160.46
847ccb1d-d104-4948-9f6d-a88484fbcda0,1,boleto,10,75.07
089742f0-923d-4956-9be2-c179bf1d8f89,1,boleto,3,429.42
73eb73ce-262e-4f5e-8f4f-bd2bf039d524,1,credit_card,9,295.64
2abc64d6-b21e-410b-acac-375679b25e7e,1,boleto,2,64.21
02d6fd31-1c28-4bd8-97d6-eda693ad6724,1,voucher,6,368.88
55a33387-4edd-4053-845b-a1d0c6ee1f6a,1,credit_card,6,335.53
a65a158b-7455-408b-b28f-a46c0a7f9c87,1,credit_card,2,440.63
629335dc-8fe5-4fbe-966e-c8bcd75ca92d,1,credit_card,6,341.22
3c76cf5b-f9ee-4687-8a41-1b06053b2764,1,boleto,6,341.26
e1de9299-c0bd-4939-a972-1c755d03e927,1,credit_card,2,323.45
e640bc25-5663-46d5-8884-22306dabedd3,1,credit_card,3,393.4
3f7b877d-b4b5-41b9-ba57-3c6e095863f4,1,credit_card,1,207.51
6cc01241-ea33-4701-845a-b4a671b78d57,1,credit_card,1,26.81
36160e06-3ee2-4ae3-825a-ac2e97967ef5,1,credit_card,9,449.86
a5054cab-7ba8-478b-a577-b89106ecbbf3,1,credit_card,6,224.31
05b2622f-3603-468d-aa76-94d970a5e979,1,credit_card,3,138.21
b36a7314-7893-4a69-a790-b027d142a871,1,credit_card,7,487.72
1ec83afb-e79e-4573-a33d-f2e9ca9d0590,1,credit_card,1,446.04
2edb7916-22b9-4234-aeda-22598c494fb2,1,credit_card,8,252.9
690a3f42-6bae-4340-aef3-f589bc221d90,1,credit_card,1,168.47
e946033f-79b2-4b20-9b8d-1836e34a4e23,1,credit_card,2,468.11
c6ae96ec-47fd-44ee-a472-8ffc931b5970,1,credit_card,5,67.97
c566a2fa-0422-4efc-9d43-502314ceea13,1,credit_card,6,260.26
a5a49785-8211-4fed-b3be-43cc830bed4f,1,credit_card,3,110.53
37d0d024-543f-4086-ae4f-fb1c81cf1f8d,1,credit_card,9,415.94
ad1ee6f0-5459-4b42-828a-9be4809c109e,1,credit_card,6,368.54
0bf3ee35-d392-4553-8eef-3ff29909131b,1,debit_card,7,276.5
348b03d8-c05d-4544-b881-a49263203fa9,1,credit_card,7,204.23
4dff80fc-3450-4da6-aa2a-6ffe92989be4,1,boleto,1,441.9
b245ab9c-2b4e-4135-902e-4cccae0343a9,1,boleto,10,376.26
de5342d6-9e2f-44af-b18f-bcd383d97b4c,1,credit_card,4,143.86
7b48afd1-c185-4614-80f3-77c2d90a8d20,1,credit_card,8,261.25
bdec9144-0629-4a2a-a659-9ddefcc6febe,1,credit_card,10,123.86
fe879e56-cc7f-4718-909e-1cc2d8058bb7,1,credit_card,8,43.19
059bb77b-d921-4c64-9299-607ca33f06f4,1,credit_card,9,100.08
4d7ca758-a305-4dbf-abb5-fd1ed8060ff5,1,boleto,1,188.93
d4145ed2-2395-4ed7-a357-448a922d2afe,1,credit_card,10,50.18
0f05d46c-7495-4544-b1c8-bdb91e31db00,1,boleto,6,280.0
8f9ff3d6-db40-465c-a5dd-8a7f432a23a8,1,credit_card,9,349.91
c3ccb51e-b33d-4b53-83d6-a9936c2eb0c5,1,boleto,10,240.03
66c6ea9b-dd43-4b54-8b89-61fa13e76434,1,credit_card,9,166.06
079d02d4-715a-47c5-b929-6f54aecb9625,1,credit_card,2,64.76
2fd35f16-34b8-4226-a408-76fb6839ff36,1,credit_card,1,139.06
11d9b407-c335-4955-8faa-4b81d6c480da,1,credit_card,2,382.25
93eff8c4-29b1-4582-8354-5cd866f7d56a,1,credit_card,7,410.39
e574cdde-ad19-478e-b64f-f128ee519882,1,voucher,8,139.65
31107d36-797d-41c4-83cb-e6bde1316354,1,credit_card,3,242.45
94d3a310-9489-433c-8f40-ee1af1899189,1,voucher,2,476.3
824bdebb-d644-4ee9-8448-ebc52d6446d8,1,credit_card,10,447.18
ac436e12-1480-4abd-9d9f-2662d6dcb81a,1,boleto,7,392.84
895892ee-d0ff-4971-910f-ff44fec52f69,1,credit_card,1,483.96
1eb830f6-7d93-4703-a8e4-9b27ee34827a,1,credit_card,8,364.64
b3d2510c-6b2e-4570-a767-333c8fd58d21,1,boleto,2,222.63
c4fb9e5f-e231-4899-b73d-102c52a6d515,1,credit_card,7,346.4
3bbed1b4-cde5-4aa6-85ca-18e9343e299e,1,credit_card,6,184.31
bccf45c8-7521-4a99-9726-e17876b1cd87,1,credit_card,2,101.51
88ad3de9-018e-4f1d-ac0b-cb99ea176ff6,1,credit_card,1,445.47
4ed687d9-d498-4de9-9286-16ac6c426e1a,1,credit_card,9,242.14
67bcd5a7-2bef-4136-832d-99309c59d8ee,1,credit_card,4,381.12
07bba5df-2861-436f-8abc-5d91965a18c5,1,credit_card,8,71.47
976343b4-b209-483e-b7cc-715734cc97ac,1,credit_card,3,187.0
aa34d26d-f424-4a54-afdc-d2a7891a9b5b,1,credit_card,5,466.9
164c0e98-e25f-4355-b8f4-32493c02c906,1,credit_card,3,40.52
f527fa92-3cc6-485f-8565-ad41acb0bce4,1,credit_card,7,68.57
fd5444ec-afe4-4dbb-8d6f-c7e353ab7473,1,boleto,10,398.4
04ef61f0-b13c-48db-99fc-2b67a3c595c8,1,boleto,4,257.24
c66c2104-5bd9-43c9-8843-4dec1cea99dc,1,credit_card,9,59.11
6b25e1e9-fa78-4472-9c49-73a490c9e728,1,boleto,1,38.01
6160ac3c-fe6f-4cf7-86db-51d3731baedd,1,credit_card,1,232.6
9def23a1-1042-46f6-adfc-60b7994be696,1,credit_card,6,157.36
706eb43a-89e2-4a88-91cc-75315708d618,1,credit_card,7,483.55
422aaaa7-5e2c-4cf9-8082-8826309a11ec,1,credit_card,10,224.5
299371cf-87ce-49a2-9b75-459cff09338c,1,credit_card,5,461.81
3b645e6d-4584-4668-bfd4-b196f5662788,1,credit_card,1,114.27
be146c81-833b-42f3-a997-29388fb8a4a3,1,credit_card,3,206.1
c94e36bf-a89f-46ce-8726-d174c6991c22,1,credit_card,2,61.21
b2872686-0de6-457e-8fcd-15353ecfc25e,1,credit_card,3,228.5
b198cd6d-df1e-46b3-8866-3c6e258e0162,1,credit_card,9,70.1
1349ca14-bd89-49f5-9270-4c62ada4b5fd,1,credit_card,6,35.09
1c94d5c6-89ed-4d64-b984-933d7745c60d,1,credit_card,9,178.79
dc2b1537-8082-4fd4-b8b2-a65d6a0e99b2,1,credit_card,9,101.41
a24efba7-62e8-4ada-816d-b752ed6b9872,1,credit_card,9,487.82
4565740a-a411-4211-b42f-6497607cdb47,1,credit_card,8,136.12
1d2867a0-ad84-4afe-b8c7-7dcaa9cf94bc,1,voucher,1,182.74
87179af0-a52b-4100-a20e-22b857ff5548,1,voucher,7,337.06
c23525c0-c16f-484a-9d1b-469d94743809,1,credit_card,6,312.2
1a5b558b-0d43-4870-abcf-bcfae7269390,1,credit_card,9,103.03
40aa3ee9-d9d5-415d-a686-9a68612e5c86,1,credit_card,7,52.28
ebc72f45-94b7-477b-85bb-ed6ce1ea7e7a,1,voucher,9,282.2
e6b87bf5-2454-49f6-a87d-d098b903b981,1,credit_card,7,175.57
17d8ea64-82d1-4a80-a76f-c07bd99472c6,1,credit_card,3,157.0
f081eaef-3320-46bf-8060-83dd541d0136,1,credit_card,6,98.81
1d4bc914-0bdf-45f0-8653-705e72e27aa8,1,credit_card,6,56.72
995d1d59-efd9-45e1-8ded-1b4d79d81ee9,1,credit_card,4,418.68
a17cd064-698a-4888-a7f4-9771fa32126e,1,credit_card,1,322.76
e13ce64d-723e-460e-8ae3-54944c60429b,1,credit_card,3,374.44
835f9963-07f5-4f28-b41e-48950c44c0fd,1,credit_card,1,270.03
848036ad-080c-4f78-8a17-8298a10cf398,1,credit_card,7,424.27
f6002685-ddbd-4afb-a5f3-fcb9a3ffcbbd,1,credit_card,2,271.36
28ca1d6f-744a-4cf5-90ca-8162dbe79ccb,1,credit_card,10,391.94
2a650cdf-8758-4e33-a674-fda166f0c1f5,1,boleto,9,55.93
8cde5998-6a24-4a0c-b224-7b8d99c36e15,1,credit_card,1,490.45
c5388e2a-dec0-4aa2-a6ba-6a872c81a569,1,credit_card,10,483.83
d7aaa061-4c94-4c5d-953a-7ad34bc58129,1,credit_card,8,123.65
f24f8dc4-c094-4fb5-9385-0d9286cdc5b7,1,credit_card,1,430.22
04ecf2fc-d9c4-4947-a917-676b07ba9437,1,credit_card,4,109.3
81f4d97b-842e-4e07-a5b5-ca9a75281c2c,1,credit_card,4,350.81
56c0c72f-f747-45cd-9457-1290a8e6c1fb,1,credit_card,1,287.74
a43ef9dd-2f10-4739-90a0-5c33f38f922c,1,credit_card,10,100.91
468e61e5-a19f-422a-b788-81a1a597b0b5,1,credit_card,5,382.94
8a32c05e-6b40-4352-9344-5e5116bcbb52,1,credit_card,5,128.99
97a35a49-efe3-4ce4-ac48-923d008f03ca,1,credit_card,3,448.27
998f2a87-b81f-4c64-9cc1-df92af77e124,1,credit_card,10,386.99
dbcbded5-6287-44c1-a4f3-e04de27269b1,1,credit_card,7,199.97
78e53c5b-ccc0-49ac-abe6-cd3f1c34abb3,1,credit_card,7,232.59
03fb7a22-21e7-4b58-a454-6b2567f91636,1,credit_card,4,150.17
222b0436-87c7-4b31-8878-d2bd8eb64f1d,1,credit_card,1,290.62
9ff979be-3d77-436f-8449-464fd736466b,1,credit_card,6,66.66
a2b6da97-0e8b-49bd-b4cf-633f1ebb649f,1,boleto,7,283.28
fe882d51-2cdb-43ec-8df1-6565c1e59ebb,1,boleto,5,300.94
ac2a20f6-31d2-41dc-abd8-f4a3ec3e9ade,1,credit_card,1,42.03
47d61fef-43ba-4ffa-a1e2-8d5be6bf3285,1,credit_card,8,426.82
cd95e7a8-5378-46f6-b7e5-436444f26286,1,credit_card,8,94.99
a6a55cfd-a155-4585-a1a9-03749848e22e,1,credit_card,1,496.07
55818a42-40c9-477e-a455-32d82f12c99b,1,boleto,1,151.19
d2420b53-ae33-4288-859c-97d7ff91e340,1,credit_card,1,473.62
0180aceb-e665-4302-bc0b-a9d2e002f214,1,voucher,2,443.53
bc5c62d0-02cd-406e-adbb-875214cb07a9,1,credit_card,7,461.89
a973d8f7-cf7d-49dc-8b94-86e6bf12ac2c,1,credit_card,10,326.84
4c5a8b5f-2481-450c-a862-4894ee31bc55,1,boleto,10,446.6
5fba343c-e07c-4d5c-a85a-672c298ce7b4,1,credit_card,8,262.09
04c0d48a-98bf-4a3e-a867-035e3706f04c,1,boleto,10,453.26
ed10891f-f054-4821-970b-dd1495e7b610,1,credit_card,1,55.3
75622dff-390b-4083-b4f2-71f727fd6298,1,credit_card,8,175.01
2ec1783f-024a-4ee9-bfa7-22735d3e4cae,1,credit_card,10,178.89
91e3684c-4429-4fa1-a8d3-33b18d2349a4,1,credit_card,3,206.3
d0fd2034-d2aa-422c-a7b2-9aec738b9ebb,1,credit_card,4,219.33
3ffb1f97-0f0d-4fae-b447-7f55ed45b4e7,1,credit_card,2,299.1
c2d3d967-a626-43ed-a070-e32e9c2be697,1,credit_card,3,203.31
eb151b3a-21c1-45b5-8032-686372e871b3,1,credit_card,3,135.09
601c5a40-3e06-4311-8b2c-4073c1143151,1,credit_card,5,492.4
c3cd8b60-d82e-4394-a209-82875178827d,1,credit_card,9,343.96
0ac26396-4eef-48d8-b090-8f13e4329c84,1,boleto,4,148.24
b2ca6bd2-38e9-49f0-9ad8-17ba5a181f58,1,credit_card,4,42.5
8050c038-417e-4fa0-acc7-2e8cc39bf1f8,1,credit_card,5,407.06
8864d32c-b32d-442a-9443-c6c9c0ff8a48,1,debit_card,6,368.27
5e01ea7d-ca2e-4da6-b08a-a2f7d0add605,1,voucher,2,185.14
adfed4e5-4744-4006-b10e-b0eac764f8c7,1,credit_card,8,306.6
dfab100b-3e39-4028-b88c-b9b2042a2952,1,boleto,8,284.29
45a04d54-b3a1-480f-93ba-cc13666d7739,1,credit_card,6,199.05
8290b913-e61b-4863-a08e-f0a0d72476da,1,credit_card,1,488.81
5a2ee6fa-1e6d-4025-a599-49128bfa0f35,1,credit_card,2,218.94
73a72975-91e8-4b6d-b783-74cbdfd0b3e0,1,credit_card,6,460.97
848c9fe6-3faf-4eac-bf97-fe08ff82032f,1,boleto,6,381.44
b6594e2e-f066-46f7-86c5-1d5a5e938891,1,credit_card,8,257.29
ffc29344-26fb-4d42-a93e-c251666ab560,1,debit_card,7,289.32
3b17172b-208e-4aff-b5f2-6a5f3294f6d3,1,credit_card,3,142.96
673a38f7-6193-4b08-89d7-3a756d8a0997,1,credit_card,3,170.49
c684bb61-9ab4-4698-b6ae-0304ce8a4293,1,credit_card,9,269.62
686279e7-8768-45c2-b85c-24c39ffb5fa9,1,debit_card,9,50.7
211cef6b-12dd-4bb7-95d6-b0e448a0d015,1,credit_card,8,209.62
91237a9d-4f77-483d-94db-aa545f71ff4c,1,boleto,8,165.2
e94f9c81-f7c1-4030-bc0e-de33d10c7983,1,voucher,5,34.8
e7b349bb-aaa4-4c5a-a330-ed6adaf63750,1,credit_card,7,432.5
0ced6b07-bf9d-4992-a288-0c892c9708a2,1,credit_card,9,335.67
9ad64879-2f9d-428b-81ae-b8d4f3896fad,1,boleto,1,94.15
2a70ec30-2f3c-415a-a30f-426886415cd2,1,debit_card,4,34.95
9eb0a058-904d-4a50-a925-8881f61437f1,1,credit_card,3,443.19
6abd6c97-6242-4a80-82d6-1d6620f9bfc9,1,credit_card,8,125.85
74260100-f76c-403e-929a-98a865ed7ecc,1,credit_card,3,124.76
955a2740-91b6-4376-ae71-4b0cf2d94421,1,credit_card,8,332.0
e47d85ce-306b-4a50-ad4a-ad08687e93fb,1,credit_card,10,323.61
fc3a70ac-9c3a-46fc-a080-252e5841b548,1,credit_card,3,194.01
f2af0414-e3c2-4fe1-a89f-53ad970accbb,1,credit_card,3,302.79
278182d4-d234-4b9d-a845-17ee99cf3419,1,credit_card,3,267.61
9a6b7a29-bcbb-4f94-aa31-31cf96865cbe,1,credit_card,9,251.29
8c54519f-bbe8-493e-b38b-9f9eca8733db,1,credit_card,9,383.21
c06204a2-5213-4852-b720-46a83f798afb,1,credit_card,2,268.33
dd7b362b-7a3a-44cc-bc1c-1ae98d87513b,1,credit_card,3,296.02
83c7d3fb-8e54-412e-a65a-6c4af8f837f2,1,credit_card,1,387.73
7370ca9f-7ed4-4540-b5ca-222676c82262,1,credit_card,8,422.95
ea96dda4-5f46-46a1-aff2-4e9a9c64edbe,1,credit_card,10,367.75
4d1567e8-0329-492d-af0f-5fdcc7eee466,1,credit_card,6,445.41
8672f96f-413b-4738-bf3f-433d1f1540cc,1,boleto,6,228.65
f2912318-85f4-40f2-8c81-cf242c33e08a,1,credit_card,2,23.46
e52caa86-4060-4075-8eb6-f894ddef5b92,1,credit_card,3,23.11
187c3bb0-3f3c-48ee-9027-38b79ba67574,1,credit_card,7,414.41
8723280b-9a66-4d0a-b33c-82bf53ce8fb6,1,credit_card,5,263.34
c3b210de-f9de-4c5b-b089-95e3befc3195,1,debit_card,4,445.73
fdb4efd7-279e-4687-95aa-d29d997836f3,1,credit_card,3,161.91
07823bfb-0285-4b01-a707-065f20451f7e,1,credit_card,4,381.76
4a22c21e-1106-4c0d-a595-002101219aeb,1,credit_card,9,146.17
fa9873b9-a701-4096-8cb7-321f4c285c29,1,credit_card,5,133.96
ee10f503-7766-4b44-b2ca-0644a881644c,1,credit_card,8,442.86
9defc281-d70f-44bb-a594-4c4e661e0f0e,1,credit_card,9,478.16
113d1d29-f1a3-4b44-bf3a-ee2db970c05d,1,credit_card,8,221.28
bdbeb570-4e11-4627-8adb-5871f4e2b0db,1,boleto,1,53.29
da581e29-3a11-44d3-a94d-3fcaa6ed9e0c,1,credit_card,4,376.77
bb28a937-48c4-4b53-9ee7-30eb08a436d9,1,credit_card,10,356.3
37bcf79a-121a-41d8-9063-cfb7ef8f8421,1,credit_card,10,134.6
34418d4c-0445-40e7-9e42-ee2d4ceed038,1,credit_card,9,457.37
7ee6990b-932d-4b2f-8fc0-426b843efe2f,1,credit_card,9,89.25
a2b491ff-e6b0-4ca0-a6fd-8253524715af,1,credit_card,6,320.77
21e4a7e7-7856-4cb3-8b27-036bd7f74004,1,credit_card,1,308.67
8a47055f-9ce6-4abe-9768-65b1087df61d,1,debit_card,1,387.69
d533e782-53c5-4458-a4f9-315f6f4da8c9,1,credit_card,2,260.03
28e69d58-4c10-4b64-a23d-134fabde5e49,1,credit_card,4,107.01
f09826ce-aac8-4ca9-8931-065abe063f44,1,credit_card,6,443.06
e89966a5-4bfe-453b-a2ab-b140b281e8e6,1,credit_card,1,473.63
f83914c9-9eff-489a-945a-8a0202e842e9,1,credit_card,2,134.15
0e3c8926-26bd-4c07-a622-89e0b59c9c87,1,boleto,10,307.44
563aba44-3bc8-44f7-aec2-3ef684c253c3,1,voucher,10,111.56
91fa7144-07ee-422e-bb6c-b551d4e711aa,1,credit_card,3,356.25
6d375f0d-fe4a-4003-bc06-d533eeb78981,1,credit_card,10,50.38
cce6fd28-f141-4e04-9bcf-41396d986e12,1,credit_card,7,415.46
42d2206c-f17a-4d8f-9f54-a3d21a30a775,1,credit_card,8,219.46
6692e257-9ed5-4b35-a7de-d7f88f06eb0e,1,credit_card,4,381.13
9181ae73-f00c-4f5f-aa55-ee322006b538,1,credit_card,2,102.55
c6db92db-d3c8-4a2b-ba0d-454bf0aea873,1,credit_card,2,456.42
fa9f8b46-f908-4fbd-abd4-e04b8b9229d8,1,credit_card,3,470.18
fcdc5b25-a627-4842-88b1-4a37d10327ba,1,boleto,5,138.6
88b0d2d9-66fd-446f-9eb9-bbd8db787079,1,boleto,1,159.92
15ce0875-011a-464c-a11c-de7421b7a765,1,credit_card,2,135.17
3efa2d4e-5d4f-4126-a8ac-7981794ec323,1,credit_card,4,488.46
72d57a20-00b6-41a2-af6c-1067a0c12b8a,1,voucher,3,309.82
19baa1fd-68b6-4af8-a892-e0c79d9daa19,1,credit_card,1,238.88
9266226b-6e3c-4e9f-86b4-8979efbb0288,1,boleto,8,234.69
2726c2c3-7af4-48fd-ba69-65f1554cf509,1,credit_card,3,440.24
ea5480e5-a6d1-4539-83b5-0b86c1f857c4,1,credit_card,6,156.57
c5703f8a-f6ad-4753-a457-2e6abb87b957,1,credit_card,9,309.7
01b8e5c6-d8bc-4e12-997d-b0594a5652b8,1,boleto,1,204.56
f07afab7-cb9f-42a5-bf76-f3b04f434331,1,credit_card,1,149.13
1eda228c-41f3-401c-bda1-f5114eaeba0b,1,credit_card,4,303.47
39bce100-5167-43df-a9d2-680ab5f861b0,1,credit_card,3,486.15
31b53390-a81a-4d16-9292-26f9f6e0a26e,1,boleto,2,487.7
50d4e568-9e61-475c-a914-f7017b6ef5d2,1,voucher,5,461.69
034273dd-18d0-4c29-a79a-b1a7d9b523c9,1,debit_card,7,51.57
7ef135fe-7d7d-48cf-bf07-014d0d44b7c1,1,debit_card,3,442.33
12c21f8a-2b68-4bb2-a471-f0a6324a803a,1,credit_card,1,189.72
598029bb-f87e-470e-bd96-9b8d7f0f6ba8,1,credit_card,4,328.43
160ea58f-6b46-42f8-b9cb-20e80fe66ed6,1,credit_card,9,271.25
a9ca27f7-c305-41d2-935a-7058c1f01055,1,credit_card,8,393.66
258869d9-0b84-4de2-b74b-a82f2de92307,1,boleto,5,470.3
9f3c4ac3-d554-4a12-9561-f4a4b1ec2961,1,boleto,10,344.57
98fda3b5-9575-4b44-95f8-a246be849a19,1,credit_card,4,277.26
32c2368c-973d-4559-922b-eb5eb8e44b7b,1,credit_card,3,238.92
35c0690e-3181-4ada-bbf9-b9848400bf6e,1,voucher,7,101.91
4c5b6bf4-309b-4c9a-8a52-11cf75a9c71f,1,credit_card,1,203.89
4b3e8d2a-cf74-45e8-af10-b1cbbb54c7f4,1,credit_card,1,134.47
466a7107-4f7d-42c7-bf0d-f117da0e862a,1,credit_card,7,245.53
8cc988f3-495f-4944-b2d4-6e94d8bca7d6,1,credit_card,1,100.46
455be7a1-c79c-4ed5-8005-99309be3148c,1,credit_card,2,182.44
71a57dee-0692-4c51-ae66-869f7e4e4d70,1,credit_card,8,403.19
6a7dd940-88d7-42ac-b571-e282bff2653c,1,credit_card,3,350.18
39b9e307-c643-45ed-a0f0-91a1ddb2441e,1,debit_card,2,456.81
ec4a0dfd-10d0-4d27-bc87-aa3950b1d09f,1,credit_card,5,108.92
b11ba77e-0150-4dcb-a285-db4df7fb7406,1,credit_card,10,167.76
52442cd5-69dd-4ebc-b86e-7eefd641beaf,1,debit_card,10,148.51
9bb99a3c-c1ce-453a-8703-2c2d1382e9e6,1,credit_card,1,226.83
a13f7bfd-78a1-4d7f-8953-51ad124038bb,1,credit_card,3,140.78
b024c6a7-eb3e-483a-ba3a-9fe008bbd3f5,1,boleto,6,95.79
f998d44f-c7ff-4b5b-9a73-f9008eaf599e,1,credit_card,2,142.7
b1f088ea-7bba-4123-96fe-fed95b76b287,1,boleto,4,304.63
2a9d098c-a84c-44b4-b604-fcef3d280b41,1,credit_card,6,341.89
58dc6a99-97d4-46bd-89c8-521edd271b92,1,credit_card,5,496.02
622ecdaf-5a07-43a1-849a-a2841415c20e,1,credit_card,2,294.74
097b6a0a-417b-4a39-b8ba-d003314d4b4e,1,credit_card,2,312.35
8eefa874-12c8-4cc2-905e-92789ae27ece,1,boleto,6,459.69
005f6552-8246-4029-9aa0-e815cb771603,1,credit_card,6,114.87
bdf2e68f-8b6b-4f7a-98a8-36865824e832,1,voucher,7,82.76
cec9646b-bc92-479c-ba9a-7c30143cdd5e,1,boleto,3,71.86
d5cd8ed2-e52b-4a7c-922a-7f0e186e8180,1,credit_card,3,66.12
b7e3602d-4570-4ada-82b4-d95573af2d34,1,boleto,9,153.25
ab489f7a-6474-4dce-9e80-e9b9ccff0bde,1,credit_card,10,226.73
aa998c56-9a2e-4905-bfb6-5c7e5da17dc9,1,credit_card,8,187.46
0c010c94-65fb-4faa-abfc-c1821df1f3f8,1,boleto,5,403.66
790915e4-d23d-4990-bdec-f519a58864ff,1,credit_card,2,344.75
02e51343-48f9-45a1-8cf2-b53400b07a66,1,credit_card,2,46.89
d4312053-e46b-42c9-beee-b636967c2be7,1,credit_card,4,75.51
4fbd4f39-b781-4f4c-8339-d965cd18c833,1,credit_card,10,118.73
1e02c368-4fcf-435b-a48d-c8b951a59b65,1,credit_card,8,234.55
04b43910-fc16-46b1-86bb-08ea8a21ab25,1,credit_card,3,77.38
9aad4f09-3fa7-4bb6-82da-09eefe94ff67,1,credit_card,10,487.53
8bc22e17-b63b-4c5f-89d8-a701ec518d97,1,credit_card,6,346.87
cde4c36f-14d8-4ae0-ad9f-3daf264ced70,1,credit_card,9,49.18
35816cb4-ae54-48c8-862d-9f598a2509a4,1,credit_card,2,105.49
c4d99bd4-64c6-47c7-a1f3-50e596ac48c9,1,credit_card,3,165.46
bd08ce57-f094-4fd0-8465-eb6c290aa46e,1,boleto,8,334.35
8384907b-3d11-4149-8a37-409cbb3c0b49,1,credit_card,4,213.52
8b42cee7-d21d-4567-aa53-a09d5f2acb16,1,credit_card,9,244.97
f2d22f14-af3a-49ef-a63b-28bc8dffb34c,1,credit_card,2,368.49
b180e74c-f8db-4ad1-a0db-05fa4758f609,1,credit_card,5,319.18
71df76c1-a8fa-41a6-8562-fe16be65f35d,1,credit_card,5,140.13
26cc18ad-032f-43b2-8a5d-37fc88bfe705,1,debit_card,8,353.44
9bab29cf-284e-4078-925a-aa7d64493687,1,voucher,9,65.69
f8880fc3-172d-43ce-9683-a36ab2a3f8e5,1,boleto,2,98.69
b12a22b4-4850-4865-a1d3-b32de6bb4d53,1,voucher,10,315.0
34e6ca9d-99ae-4f6e-b594-4a436ff4d125,1,credit_card,2,218.19
3c9a5634-b8ed-4fe4-b427-3c22ddf08ae0,1,credit_card,4,105.08
21d4a860-6ae2-44fa-b888-824457b114de,1,credit_card,8,494.05
309b8c2c-eeba-4afd-8e34-d6f53338efe5,1,credit_card,8,92.66
4ccb8ee7-77ea-4daa-bc46-b0719adad16b,1,boleto,3,361.53
80cd9f52-054a-4d99-9999-e026437e6068,1,credit_card,6,441.02
0dad0c7b-e666-43e3-81d9-beaee86b063d,1,debit_card,4,498.43
6e97b81c-d726-469b-84c4-67dec3182415,1,credit_card,10,343.78
b8470eb8-816e-49e9-8ae5-f73f7cc51149,1,boleto,1,201.36
7ba3c934-8ef2-4773-9ae9-1610f70742dd,1,credit_card,5,328.62
98b98619-0ae5-4849-b804-ab4dfe0df098,1,credit_card,9,75.05
adf3a371-faa2-42d8-8a80-b2902b0e57a7,1,credit_card,8,254.71
b304c4db-9977-4cb1-9e13-765bb734197d,1,boleto,1,57.39
d6cef975-8a75-4c9e-97b8-54c99d796635,1,voucher,2,109.9
a1135905-b158-4f2c-9283-dfa3b90f0b18,1,credit_card,2,224.08
dd9b6aa4-483a-4196-baa5-169de2beeee6,1,credit_card,5,455.29
331f0669-1785-474c-9430-382538ec71d7,1,credit_card,8,462.7
252fb8ef-e914-4761-9b2d-3a13ae4598bb,1,debit_card,10,490.58
19aaa356-60ea-4d9e-a3c9-c6fecf8dc32d,1,credit_card,6,479.89
4692c57e-8980-4b44-95d5-49a218a3be10,1,credit_card,6,229.9
0c0b2fd7-8f95-4628-96a8-27e68db51d32,1,credit_card,7,479.83
663b312b-cce3-4ef8-a9ba-fb6357c8f6f6,1,credit_card,4,401.54
1e8ac3aa-a87b-462a-afbc-8b9b3db02210,1,credit_card,5,414.48
673d383a-a7fc-43ca-9810-5b901c8739d3,1,credit_card,9,490.51
746f3431-fe83-4021-8b96-b9520847feab,1,voucher,8,378.34
fcdfb559-ac17-4477-af09-dba1cc78f060,1,boleto,8,327.07
50441f15-04a1-42cf-a590-c1ab28afc82b,1,credit_card,4,322.82
786b1196-e7ad-4538-99c2-364139d3f232,1,debit_card,1,258.69
7a37593d-79de-4576-81cb-6f78ad994f15,1,credit_card,8,56.2
b60f1d69-5d05-4f70-85cb-86d6f3b48009,1,credit_card,8,267.87
b9f5f903-7af1-434d-8bd8-14a2474cd1a1,1,credit_card,10,55.27
