order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
44a3521a-71ee-4a51-85c0-e8c69b9abb6d,4758367b-a649-4cdc-907b-907265e58f34,delivered,2017-04-04 01:54:00,2017-04-04 02:26:00,2017-04-05 02:26:00,2017-04-07 02:26:00,2017-04-14 01:54:00
c3cc0aac-2489-41f4-b9a5-5d6fa09d63de,d90949aa-9bdd-4d7a-ad53-628b49851b79,delivered,2018-06-03 19:57:00,2018-06-03 21:13:00,2018-06-06 21:13:00,2018-06-16 21:13:00,2018-06-27 19:57:00
971ba682-6c4d-4810-a979-35329e0a294e,c6a07656-c5c9-4b91-bf6e-f9ed7e4ce29f,delivered,2017-03-03 14:05:00,2017-03-03 16:00:00,2017-03-05 16:00:00,2017-03-08 16:00:00,2017-03-17 14:05:00
101c1fa0-4df4-4d1f-bf3c-6eb0fd0be52c,503be788-2d44-4af8-bc94-76b1a18b5d15,delivered,2017-09-13 13:00:00,2017-09-13 13:22:00,2017-09-14 13:22:00,2017-09-23 13:22:00,2017-09-28 13:00:00
9e6579a5-92f7-482a-b018-6dcec3b44bae,e3f342a8-f030-4fd4-be54-898e8eda6433,delivered,2018-06-25 03:27:00,2018-06-25 04:40:00,2018-06-26 04:40:00,2018-07-02 04:40:00,2018-07-17 03:27:00
8ffbcc0f-0587-49f3-bc03-af356577aba9,43b47ee5-e1e8-4e7e-a249-8f666e51484d,delivered,2017-09-28 02:48:00,2017-09-28 03:54:00,2017-09-29 03:54:00,2017-10-01 03:54:00,2017-10-11 02:48:00
9864dc1a-c827-4dd9-8da1-843900fc21fd,18fdd2b9-79e5-49aa-992a-35497ba109d0,delivered,2018-08-16 12:31:00,2018-08-16 12:47:00,2018-08-18 12:47:00,2018-08-26 12:47:00,2018-09-07 12:31:00
ae01d882-af9d-4df0-8e97-20a0751095ed,72e588e9-4b4f-4b2e-b189-10ecf6dbb2b6,delivered,2018-04-07 06:23:00,2018-04-07 07:22:00,2018-04-09 07:22:00,2018-04-16 07:22:00,2018-04-20 06:23:00
5a18f557-8f24-43da-8141-c9c57f7eedaa,2240063b-fed7-47be-afd0-d2f7e3524444,delivered,2017-03-22 14:28:00,2017-03-22 15:07:00,2017-03-24 15:07:00,2017-04-03 15:07:00,2017-04-04 14:28:00
922ba6f1-d9c1-45fd-9e28-984faf826da0,1b0c62eb-27c8-4c6c-9be5-a4c395af6d0c,delivered,2018-05-26 03:22:00,2018-05-26 03:43:00,2018-05-27 03:43:00,2018-05-31 03:43:00,2018-06-10 03:22:00
1344c2f6-469a-4da3-a7d7-3e5748c31385,1deb979d-8d0b-46d7-ad91-f45623b13ebd,delivered,2017-11-06 02:55:00,2017-11-06 03:38:00,2017-11-07 03:38:00,2017-11-09 03:38:00,2017-11-18 02:55:00
cd7f9010-318b-4b4e-8251-afd9f41facd1,373aedf8-431e-430f-8387-f74d1149d096,delivered,2017-01-02 06:59:00,2017-01-02 07:51:00,2017-01-05 07:51:00,2017-01-07 07:51:00,2017-01-12 06:59:00
d8d3ac89-810a-4f84-8d4e-bc4b9bb718a5,17172654-3b99-4815-8219-a9c7ba23b07a,delivered,2017-05-30 21:07:00,2017-05-30 22:34:00,2017-06-02 22:34:00,2017-06-10 22:34:00,2017-06-15 21:07:00
764878d7-6934-4f60-9ccf-b86d4d617ffb,51b30182-f7fe-404f-a5f3-0779f6ee5cdb,delivered,2017-08-31 20:51:00,2017-08-31 21:39:00,2017-09-03 21:39:00,2017-09-10 21:39:00,2017-09-16 20:51:00
75557a6c-d6c1-4e57-89fa-485d3e16918f,f17aa7a9-243d-416d-8563-abbe51883a26,delivered,2017-07-25 14:10:00,2017-07-25 15:56:00,2017-07-27 15:56:00,2017-08-05 15:56:00,2017-08-19 14:10:00
57e69df9-a142-470e-b197-e38d84dc5e33,b63b4dc3-a559-4463-b9e1-3ceab0cbc61f,delivered,2017-09-12 07:24:00,2017-09-12 07:39:00,2017-09-15 07:39:00,2017-09-20 07:39:00,2017-09-24 07:24:00
94ded20d-bbaa-40a4-a60f-1b0b34cd510f,ad05b912-5ab2-4d4a-8bd8-8fcd57a2be4e,delivered,2017-05-17 19:13:00,2017-05-17 19:22:00,2017-05-18 19:22:00,2017-05-25 19:22:00,2017-05-30 19:13:00
1b5869fa-8880-4906-8ef5-16c88953cabc,373aedf8-431e-430f-8387-f74d1149d096,delivered,2017-03-18 10:44:00,2017-03-18 12:34:00,2017-03-20 12:34:00,2017-03-23 12:34:00,2017-03-31 10:44:00
c6c286af-4aff-4799-a17d-7629ff4b3804,4ac9778d-8da8-4ee4-8df5-6ac6f96b648a,delivered,2017-09-16 07:59:00,2017-09-16 09:31:00,2017-09-18 09:31:00,2017-09-25 09:31:00,2017-09-26 07:59:00
43e587b9-0728-44aa-88a0-d69a95935df6,0a670143-6090-403c-9e8d-f8ad838b77ad,delivered,2017-09-13 15:52:00,2017-09-13 17:32:00,2017-09-15 17:32:00,2017-09-17 17:32:00,2017-10-04 15:52:00
cad67b77-0287-4139-90e7-ceb84a3e7903,a9e27ba9-952e-4abb-94dd-5061555736f8,delivered,2018-03-14 05:23:00,2018-03-14 06:07:00,2018-03-17 06:07:00,2018-03-24 06:07:00,2018-03-31 05:23:00
a3d7ad9b-a9b2-4770-aaaa-93949adc8fe3,51beb80e-b7e6-414c-9c8a-49225005680f,delivered,2017-07-02 20:33:00,2017-07-02 22:32:00,2017-07-05 22:32:00,2017-07-15 22:32:00,2017-07-21 20:33:00
e036f00d-64fd-4a37-8e63-5ae083c7f1d9,bf519362-41a6-4fed-a7ed-c8d8713f8f8c,delivered,2018-07-10 07:16:00,2018-07-10 09:07:00,2018-07-13 09:07:00,2018-07-22 09:07:00,2018-07-22 07:16:00
2bc030e4-f700-4428-93a0-730b0289a49c,4b9dfd58-9e5d-4c7a-85ac-c35415f00cb4,delivered,2017-11-20 03:37:00,2017-11-20 04:28:00,2017-11-22 04:28:00,2017-12-01 04:28:00,2017-12-06 03:37:00
fc90d88a-e33b-43e0-95f0-0f271e46c88e,b60b4f87-5dd8-4ffc-9f87-8b322b429596,delivered,2017-01-20 11:13:00,2017-01-20 12:01:00,2017-01-21 12:01:00,2017-01-27 12:01:00,2017-02-11 11:13:00
23b8f542-6602-4be3-a9fd-a2560809c464,c521ff2e-f9cc-43ed-a8b4-5c6afee543b3,delivered,2017-12-19 22:01:00,2017-12-19 23:45:00,2017-12-22 23:45:00,2017-12-24 23:45:00,2018-01-01 22:01:00
658ea17a-0a01-4177-b56c-1d0ff60fdbf2,0c3ce284-c7e5-4bbb-9cb5-1c535b62a8df,delivered,2018-04-24 19:59:00,2018-04-24 20:55:00,2018-04-27 20:55:00,2018-04-30 20:55:00,2018-05-08 19:59:00
9a117c5a-8d89-47fb-8a35-718466747987,f7c8435f-8c83-4c68-a6ac-e59a5e85643c,delivered,2018-05-02 19:39:00,2018-05-02 20:06:00,2018-05-04 20:06:00,2018-05-11 20:06:00,2018-05-14 19:39:00
d7018ade-04a0-4599-8fab-3b92e6d7e558,f796611f-c7c1-4b1b-9d58-631b052226b9,delivered,2017-01-19 19:04:00,2017-01-19 20:40:00,2017-01-21 20:40:00,2017-01-23 20:40:00,2017-02-07 19:04:00
88de4047-4543-446b-addc-37928b5b73df,310c0c00-3fa7-4104-9bf9-0e27dc96925e,delivered,2017-12-19 02:17:00,2017-12-19 02:38:00,2017-12-21 02:38:00,2017-12-23 02:38:00,2018-01-11 02:17:00
85243095-5bcb-41f3-80ae-802fd5647056,b42a2d93-9aba-4f15-b214-90623e1a963e,delivered,2017-12-22 06:53:00,2017-12-22 08:42:00,2017-12-24 08:42:00,2017-12-26 08:42:00,2018-01-10 06:53:00
0023b3a5-38b0-42da-852a-05701ab84c1b,10f35676-5a85-4cd8-8bb8-6be0e355e636,delivered,2018-05-27 20:22:00,2018-05-27 21:02:00,2018-05-28 21:02:00,2018-06-05 21:02:00,2018-06-10 20:22:00
92b8ef90-8a24-4be1-a094-19818e687e83,62821d61-3fbb-4f57-b6f5-6f1cc4a531cd,delivered,2017-11-03 05:54:00,2017-11-03 06:00:00,2017-11-05 06:00:00,2017-11-15 06:00:00,2017-11-14 05:54:00
aa6cfab9-dffb-4d37-b0a0-d16d8e382a3d,15fa9483-f633-4c2d-aba9-00e16a7d5d96,delivered,2017-01-18 01:38:00,2017-01-18 03:35:00,2017-01-20 03:35:00,2017-01-25 03:35:00,2017-02-07 01:38:00
7b82ff4c-5473-4446-8a88-bdd7cdf392f9,695e5ea9-c923-4c64-8006-2b5bf67839b2,delivered,2017-05-09 08:57:00,2017-05-09 09:53:00,2017-05-12 09:53:00,2017-05-20 09:53:00,2017-05-27 08:57:00
8a759c6e-d096-4682-aab0-9b084e1c6d6a,17e52113-4626-43be-a068-8849eec71a30,delivered,2017-11-10 00:36:00,2017-11-10 02:24:00,2017-11-13 02:24:00,2017-11-22 02:24:00,2017-11-26 00:36:00
98523535-9e6d-4d62-bca9-7d028d129c6c,4b27b079-5c5d-4f1b-94c0-c6c254f6516e,delivered,2017-10-15 14:03:00,2017-10-15 14:15:00,2017-10-18 14:15:00,2017-10-20 14:15:00,2017-11-09 14:03:00
d55a3290-430c-41a0-b946-293cbca50ac2,5da8d6d2-f8b3-4a8b-a05f-b8bc8a16a06c,delivered,2018-03-08 21:34:00,2018-03-08 23:14:00,2018-03-10 23:14:00,2018-03-14 23:14:00,2018-03-27 21:34:00
1b21eb27-feae-4fb8-be56-db4cdac7bffa,82f552c8-9ae6-4149-9a69-78cf51589375,delivered,2018-01-31 07:33:00,2018-01-31 08:42:00,2018-02-02 08:42:00,2018-02-07 08:42:00,2018-02-23 07:33:00
fbf7ad20-6a7e-45d2-98fe-79a18da72e1a,7b6c7129-cd63-4ba8-b03c-664b3abf9c65,delivered,2018-07-12 04:47:00,2018-07-12 05:52:00,2018-07-13 05:52:00,2018-07-16 05:52:00,2018-08-05 04:47:00
263d979a-03ba-496e-bc8f-5a90dd90fef2,dd3ee854-5340-44b0-aa4f-4a80dc412176,delivered,2018-01-26 02:31:00,2018-01-26 03:30:00,2018-01-29 03:30:00,2018-02-03 03:30:00,2018-02-20 02:31:00
c9ce362d-7273-4748-b5cb-2af8ecea934f,115db44f-ca4a-40bc-8121-81a34818b004,delivered,2018-04-29 23:50:00,2018-04-30 00:31:00,2018-05-01 00:31:00,2018-05-03 00:31:00,2018-05-13 23:50:00
0c182305-0341-4831-aa4a-742b5edce3b7,0997623a-e072-4d96-8a1a-81f5ed10f004,delivered,2018-04-08 20:50:00,2018-04-08 22:24:00,2018-04-10 22:24:00,2018-04-15 22:24:00,2018-04-30 20:50:00
adfe0110-0bc1-4150-b67d-9aad0029691e,7746d0ba-8ae8-405b-94b4-a48268586eba,delivered,2018-08-02 16:07:00,2018-08-02 17:58:00,2018-08-05 17:58:00,2018-08-13 17:58:00,2018-08-22 16:07:00
c2806fd5-63ef-44d9-b85f-4790584c3ee3,848af440-7fc1-4858-afa0-d842bc55300b,delivered,2017-12-20 00:22:00,2017-12-20 01:43:00,2017-12-22 01:43:00,2017-12-29 01:43:00,2018-01-14 00:22:00
9798b4e0-1a11-4a4f-a73e-79feadc77c49,f80443ee-c3b8-4179-a899-4c8408403234,delivered,2017-12-06 21:22:00,2017-12-06 22:54:00,2017-12-08 22:54:00,2017-12-11 22:54:00,2017-12-26 21:22:00
98b04e7a-c74f-455d-9e93-89dee37b9630,f93e08d5-bea2-4dfe-873f-6e1baf908e3c,delivered,2018-06-01 23:37:00,2018-06-02 01:29:00,2018-06-05 01:29:00,2018-06-14 01:29:00,2018-06-16 23:37:00
046cf25d-340b-48b6-a521-f3ae5b1bab8d,ab6ef8dd-5a66-4316-a641-4954c798a445,delivered,2017-07-29 14:06:00,2017-07-29 15:25:00,2017-07-31 15:25:00,2017-08-08 15:25:00,2017-08-16 14:06:00
5b80f397-f347-418d-b7de-a35ae941cff1,ff4625af-bd20-463b-b275-b5f3d436a7a8,delivered,2017-05-12 06:16:00,2017-05-12 06:35:00,2017-05-13 06:35:00,2017-05-15 06:35:00,2017-05-26 06:16:00
8ed65860-18da-4b7a-8af3-e1d7632cd092,44d18524-cf0e-4567-882d-7fc1be3074f8,delivered,2017-06-11 03:30:00,2017-06-11 03:52:00,2017-06-13 03:52:00,2017-06-19 03:52:00,2017-06-21 03:30:00
310b82d7-90b9-4e31-846a-c40542d4c734,b8e19f56-8787-4a21-8448-2a220308aa5e,delivered,2017-08-15 04:31:00,2017-08-15 04:43:00,2017-08-17 04:43:00,2017-08-26 04:43:00,2017-08-26 04:31:00
8a96b857-fa8f-4923-b032-c8e2d351df5f,812faa38-96f6-4c09-859c-1ba0bbec721d,delivered,2017-08-13 11:20:00,2017-08-13 12:20:00,2017-08-14 12:20:00,2017-08-16 12:20:00,2017-09-06 11:20:00
fd9334a1-e5af-42b1-983c-575caa3b3db7,ada58417-5e2a-432d-b1ab-0b56d5c9fdc7,delivered,2018-04-22 18:47:00,2018-04-22 19:46:00,2018-04-23 19:46:00,2018-04-28 19:46:00,2018-05-14 18:47:00
91c99644-72e6-4a67-ae97-1b5a4b50045e,c1eecd7a-2428-485a-861d-e0171ee92d3b,delivered,2017-10-22 10:52:00,2017-10-22 11:46:00,2017-10-23 11:46:00,2017-10-31 11:46:00,2017-11-12 10:52:00
7ad79ad5-c2dc-49c1-80ad-e83c0d41de26,2c154804-0997-49a3-b919-955c9be4f19f,delivered,2017-08-22 03:55:00,2017-08-22 04:06:00,2017-08-25 04:06:00,2017-08-31 04:06:00,2017-09-14 03:55:00
04fe52e3-e98a-470c-b894-550ae9faa206,5c70ee97-fca4-4567-8316-d2d6fa4a58ef,delivered,2017-02-28 03:29:00,2017-02-28 05:11:00,2017-03-01 05:11:00,2017-03-08 05:11:00,2017-03-12 03:29:00
78dbd04e-87e3-4955-9e49-e6e1a754251d,4dd7962b-bfda-45c9-98fe-b4f3ec40d95a,delivered,2017-04-08 19:12:00,2017-04-08 20:26:00,2017-04-11 20:26:00,2017-04-13 20:26:00,2017-04-23 19:12:00
a48a8be5-e0d0-4acc-aa19-17c829788933,eb2263dd-87c5-421e-ac24-a3c5c754108f,delivered,2017-03-22 13:35:00,2017-03-22 14:31:00,2017-03-24 14:31:00,2017-03-31 14:31:00,2017-04-12 13:35:00
1ced7991-07fe-408e-88f0-7b8acdbbbc7a,1b41a61e-85d1-41ef-8344-edb3ceed0ffc,delivered,2018-01-02 15:11:00,2018-01-02 16:43:00,2018-01-04 16:43:00,2018-01-09 16:43:00,2018-01-17 15:11:00
6d7f80cd-343c-4990-8007-e123a18abfa8,e2d903c8-a61a-4d8e-abf7-240fccc62fed,delivered,2018-02-10 13:58:00,2018-02-10 15:48:00,2018-02-11 15:48:00,2018-02-20 15:48:00,2018-02-25 13:58:00
1f74c09c-b01c-4226-a378-61215f5310d7,f5504c52-49d2-4ac0-adc6-9c90e5dfc7af,delivered,2018-02-17 15:33:00,2018-02-17 16:34:00,2018-02-20 16:34:00,2018-02-28 16:34:00,2018-03-09 15:33:00
eb3f4202-4579-409a-bb1d-fabe0c2fded5,d3946dc7-a08f-41c6-9688-8e84f346bbe7,delivered,2017-02-02 20:06:00,2017-02-02 21:40:00,2017-02-04 21:40:00,2017-02-11 21:40:00,2017-02-25 20:06:00
f80bba34-f31f-4408-8d92-76764bae2c00,96053035-6545-4030-a981-fa54f121e129,delivered,2018-04-15 07:48:00,2018-04-15 09:47:00,2018-04-17 09:47:00,2018-04-27 09:47:00,2018-05-06 07:48:00
9865f96f-99f8-4290-a1ab-bbf24087550b,8ccc617e-81b6-4951-8cdf-697f4eca2e96,delivered,2017-04-29 23:27:00,2017-04-29 23:39:00,2017-05-01 23:39:00,2017-05-09 23:39:00,2017-05-24 23:27:00
7be40393-64b5-4330-8b13-78a1f02a1b37,0a368ce7-dc57-4131-b8e1-daa7cbceabde,delivered,2018-02-24 19:43:00,2018-02-24 21:26:00,2018-02-25 21:26:00,2018-03-05 21:26:00,2018-03-07 19:43:00
f466b44b-57cb-4f2e-aa4e-d1334635d22a,3dba6da8-5844-49fc-914b-9547c9dc72b8,delivered,2017-11-16 12:39:00,2017-11-16 13:29:00,2017-11-17 13:29:00,2017-11-19 13:29:00,2017-12-05 12:39:00
eddb2d45-e702-43cb-8f02-1e9c6c04399d,dcad8ec2-963a-4333-a582-95dc75f1c654,delivered,2018-05-15 15:24:00,2018-05-15 15:59:00,2018-05-18 15:59:00,2018-05-27 15:59:00,2018-05-27 15:24:00
5fcd39c7-eaa2-4166-9189-3aba669f5e4f,cc351e4f-703e-457f-b5ab-8466b5578b00,delivered,2017-07-14 20:44:00,2017-07-14 22:02:00,2017-07-15 22:02:00,2017-07-17 22:02:00,2017-07-28 20:44:00
09e2f56e-f0a3-4e30-8d06-b31c2a329b37,8181a8cc-3691-47eb-89a2-688b12c136e0,delivered,2017-08-17 17:41:00,2017-08-17 17:54:00,2017-08-19 17:54:00,2017-08-27 17:54:00,2017-09-02 17:41:00
c732ca9b-c992-40cc-a44a-9ac860b97459,4e7674e9-ca12-4a49-a5f5-cdc821c7c0f6,delivered,2018-03-02 02:17:00,2018-03-02 03:35:00,2018-03-05 03:35:00,2018-03-10 03:35:00,2018-03-12 02:17:00
e90052ed-52d7-4d32-9de8-83ef20448d4c,7b874b4a-cafb-44fe-931f-04afb93c92d5,delivered,2018-02-06 22:19:00,2018-02-06 22:37:00,2018-02-09 22:37:00,2018-02-12 22:37:00,2018-02-17 22:19:00
6faa039b-98ec-4b6a-9c7c-f745581d0820,f5c9f459-9db1-4d5e-91a4-d796b9720eec,delivered,2017-05-27 03:33:00,2017-05-27 05:28:00,2017-05-28 05:28:00,2017-06-03 05:28:00,2017-06-06 03:33:00
50bfc860-230d-462a-ba49-ae9cdf4b4c19,b2a0f778-809d-4444-93ab-3cce264ae04f,delivered,2017-08-20 13:12:00,2017-08-20 14:43:00,2017-08-21 14:43:00,2017-08-29 14:43:00,2017-09-04 13:12:00
2da279cb-c4a3-4864-aceb-9d92eeb450c8,503be788-2d44-4af8-bc94-76b1a18b5d15,delivered,2017-05-06 02:56:00,2017-05-06 04:10:00,2017-05-08 04:10:00,2017-05-16 04:10:00,2017-05-21 02:56:00
2e48e95b-dae8-4239-b05e-6b172f2a2499,dd34aa18-9001-4ed4-8bb4-01e769f753f1,delivered,2018-06-11 06:37:00,2018-06-11 07:03:00,2018-06-13 07:03:00,2018-06-19 07:03:00,2018-06-28 06:37:00
54efe054-0206-4d9d-9be6-aa291ff868e7,71f9b0e2-d270-4a52-98ff-d8ad8e1a3a51,delivered,2018-02-19 04:12:00,2018-02-19 05:59:00,2018-02-21 05:59:00,2018-03-01 05:59:00,2018-03-11 04:12:00
a29c9dbe-ee8f-4a88-b728-0c983c64b7e5,25f98046-0c1d-480e-9873-9636c50e5194,delivered,2017-12-03 04:08:00,2017-12-03 04:48:00,2017-12-04 04:48:00,2017-12-14 04:48:00,2017-12-20 04:08:00
70881b5b-4b7e-40bd-a8ef-a221a5c3a0a9,ab9099a4-35a2-40ae-9af3-05535ec42e08,delivered,2017-11-13 17:05:00,2017-11-13 18:23:00,2017-11-16 18:23:00,2017-11-22 18:23:00,2017-12-07 17:05:00
7fb82b3e-4234-483e-8786-bad1cb0a7314,e288109d-b8a9-4014-a4dc-ea0704056d2b,delivered,2017-04-30 23:23:00,2017-05-01 00:56:00,2017-05-04 00:56:00,2017-05-06 00:56:00,2017-05-19 23:23:00
63883dea-e698-4376-bafb-83cc4eab6bdd,cb5d2b59-2ad8-40ca-83db-7a2e531350e0,delivered,2017-04-04 18:02:00,2017-04-04 18:56:00,2017-04-05 18:56:00,2017-04-12 18:56:00,2017-04-27 18:02:00
af4abf31-49df-4748-8a8b-06774db70660,0b705933-4cde-4b6b-9132-567c51a40d2a,delivered,2017-04-06 01:21:00,2017-04-06 01:40:00,2017-04-07 01:40:00,2017-04-17 01:40:00,2017-04-30 01:21:00
98e7d92b-5f53-4718-935f-c8ccc91463ac,a854027e-5667-4e49-8133-8bdc66cc7376,delivered,2018-03-26 03:39:00,2018-03-26 05:30:00,2018-03-28 05:30:00,2018-03-30 05:30:00,2018-04-05 03:39:00
53859e02-6fe4-4ae8-99cc-dde6390bde0d,af70de70-2b69-495e-8567-1b58926bffa5,invoiced,2017-11-23 20:29:00,2017-11-23 21:01:00,2017-11-26 21:01:00,,2017-12-05 20:29:00
d2f7873b-d91d-49fa-98ac-f1732bb47785,06b4ed27-2f4b-4be8-a1ac-fdb51b555f6d,delivered,2017-12-21 16:54:00,2017-12-21 17:02:00,2017-12-24 17:02:00,2018-01-01 17:02:00,2018-01-06 16:54:00
39a84a83-88cc-47ad-bb54-a3f0d15a1b21,d61a080a-3fec-4a37-95be-a8dc33e88249,delivered,2017-06-13 06:15:00,2017-06-13 06:20:00,2017-06-16 06:20:00,2017-06-26 06:20:00,2017-07-02 06:15:00
d4977ff6-7d35-4603-8190-347450029c14,e79f9f3d-19ee-4c3b-b93c-4b0bb93b770c,delivered,2017-10-14 13:22:00,2017-10-14 13:34:00,2017-10-17 13:34:00,2017-10-19 13:34:00,2017-10-27 13:22:00
49979fe3-231e-488a-b82d-d1f514f32e9b,eb22ec1d-4df6-4f4f-adf7-92ffe9c7c13a,delivered,2017-03-25 13:59:00,2017-03-25 15:18:00,2017-03-27 15:18:00,2017-03-31 15:18:00,2017-04-19 13:59:00
37d96c58-5902-4f0b-ba89-142755409902,a65d958e-936d-41a8-93ac-b00e32eeeb38,delivered,2017-12-01 09:24:00,2017-12-01 10:38:00,2017-12-04 10:38:00,2017-12-11 10:38:00,2017-12-21 09:24:00
d432c16a-b396-4a86-aa8d-aa451a04409f,3ad24ac8-bf70-4042-9e7c-6795a8c6c2df,delivered,2017-03-07 11:50:00,2017-03-07 13:39:00,2017-03-08 13:39:00,2017-03-15 13:39:00,2017-03-18 11:50:00
0e6d62f9-988f-40a8-a643-b83edca261ea,59e7703a-70aa-4b0d-aa03-8ad4a667b982,invoiced,2018-03-21 12:44:00,2018-03-21 13:34:00,2018-03-22 13:34:00,,2018-03-31 12:44:00
64f682b5-3fc7-4ec5-bdb3-a39d00d9dc89,0d22af35-b648-4e8a-84e7-75b92dca365a,delivered,2017-07-04 14:51:00,2017-07-04 16:30:00,2017-07-07 16:30:00,2017-07-13 16:30:00,2017-07-28 14:51:00
f24e2477-2f51-4686-a88d-b0f320b2a35f,288f3435-c3b5-44db-9387-03c92b29bf36,delivered,2018-06-12 02:24:00,2018-06-12 03:10:00,2018-06-14 03:10:00,2018-06-17 03:10:00,2018-06-29 02:24:00
1167c1d8-de71-44ac-ae36-721417664a5a,b465c027-2dd1-445b-a454-a82a6d2cdbf9,delivered,2018-04-07 21:39:00,2018-04-07 22:38:00,2018-04-10 22:38:00,2018-04-17 22:38:00,2018-04-19 21:39:00
78e8bf15-c775-4db0-b795-e838ede652f5,c3093b6e-37e9-42e2-935a-c07aaa0217d0,delivered,2017-08-11 18:01:00,2017-08-11 18:33:00,2017-08-12 18:33:00,2017-08-15 18:33:00,2017-09-03 18:01:00
a3dd1a45-c75f-4f94-ac52-9f2b3ca0cbd6,0b49452d-46d4-43f3-9450-281c6c6f7633,invoiced,2017-03-16 19:41:00,2017-03-16 20:30:00,2017-03-17 20:30:00,,2017-04-08 19:41:00
769bc641-f84c-4ee5-a220-6dd124a7dce4,b227462c-f53d-4330-8dda-24ba2d06e8cf,delivered,2017-08-12 12:56:00,2017-08-12 13:48:00,2017-08-13 13:48:00,2017-08-15 13:48:00,2017-08-26 12:56:00
c5bc10a9-6cf4-4909-a834-9f057ea19c4a,17172654-3b99-4815-8219-a9c7ba23b07a,delivered,2017-10-29 11:13:00,2017-10-29 11:25:00,2017-11-01 11:25:00,2017-11-05 11:25:00,2017-11-18 11:13:00
8baafca5-a47d-4fb6-893b-fecf454c976e,76d70561-d2d1-4ef5-9e4c-4fd1462363a9,delivered,2017-01-31 14:18:00,2017-01-31 14:38:00,2017-02-02 14:38:00,2017-02-09 14:38:00,2017-02-20 14:18:00
58b48e1d-9e13-47b0-bf12-cf6cbb4400f1,a8761e85-bddf-403a-aa84-30f84f2da233,delivered,2018-04-11 07:01:00,2018-04-11 07:15:00,2018-04-13 07:15:00,2018-04-16 07:15:00,2018-04-30 07:01:00
acd3cc0b-b65d-45c2-922c-12e18e416029,ae62990c-19bd-4f93-b8ef-7666b7a4c719,delivered,2018-03-03 10:05:00,2018-03-03 11:36:00,2018-03-06 11:36:00,2018-03-15 11:36:00,2018-03-22 10:05:00
2bc4a319-5321-4cf1-8ddc-5f0e523c0ed4,85d0691c-33cd-4d56-843d-72db1bcb404c,delivered,2017-04-20 23:29:00,2017-04-21 01:24:00,2017-04-23 01:24:00,2017-04-30 01:24:00,2017-05-05 23:29:00
4e266d3f-ab28-4fa9-959e-e77e2e52635d,6c93a791-8b60-4511-b816-8aebac6a7c85,delivered,2018-03-12 02:45:00,2018-03-12 04:43:00,2018-03-13 04:43:00,2018-03-18 04:43:00,2018-03-25 02:45:00
58a5802e-d779-47b7-ae67-91cd2b998363,0df1172a-46f2-4f38-ac45-1540ae2356f3,delivered,2018-02-07 06:06:00,2018-02-07 08:05:00,2018-02-08 08:05:00,2018-02-11 08:05:00,2018-02-25 06:06:00
5008606f-dbf5-4afe-b67a-3c0723d34fb6,4d862412-ae8c-497b-955c-4e185be2124f,delivered,2017-04-09 04:08:00,2017-04-09 04:15:00,2017-04-12 04:15:00,2017-04-20 04:15:00,2017-04-22 04:08:00
fa3d5527-1d9b-4450-a7f4-df9519f58e82,46a3cc71-ff2f-4883-963b-5481284e4cd4,delivered,2018-04-06 16:06:00,2018-04-06 17:14:00,2018-04-08 17:14:00,2018-04-13 17:14:00,2018-04-26 16:06:00
5e4532ec-7d3f-484a-93e3-9b1a809a794c,5513b74f-4ffc-4c54-9b0a-31ea9dc6d783,delivered,2018-02-04 06:25:00,2018-02-04 06:34:00,2018-02-05 06:34:00,2018-02-11 06:34:00,2018-02-16 06:25:00
110a156d-72d9-42a4-9583-367e9d6d37c7,a0a11839-e745-4704-98df-bc3ca0d4de3d,delivered,2018-06-12 06:09:00,2018-06-12 07:42:00,2018-06-13 07:42:00,2018-06-15 07:42:00,2018-06-26 06:09:00
0d5ea574-ea8e-4131-9603-534d0e03622c,a8be6c80-26b0-42c9-bd2c-f4eb977e3f2c,delivered,2018-08-19 14:12:00,2018-08-19 14:25:00,2018-08-20 14:25:00,2018-08-24 14:25:00,2018-09-08 14:12:00
0c12ea1d-a300-4f89-9a07-aa8b8772a3ba,61a451ff-700b-4b43-ad3b-9d13c3e90323,delivered,2018-03-22 15:19:00,2018-03-22 16:38:00,2018-03-24 16:38:00,2018-03-26 16:38:00,2018-04-04 15:19:00
17be360d-996a-4475-8efa-c3025cff7279,bcf2fc3b-d958-44c2-a053-8c1ba84510a1,delivered,2017-12-13 14:59:00,2017-12-13 16:56:00,2017-12-14 16:56:00,2017-12-24 16:56:00,2018-01-06 14:59:00
4ea8599e-7440-4c5f-b2bf-a6934221ad1e,c1eecd7a-2428-485a-861d-e0171ee92d3b,delivered,2017-01-28 15:48:00,2017-01-28 16:58:00,2017-01-29 16:58:00,2017-01-31 16:58:00,2017-02-13 15:48:00
c3c27248-3af6-427f-b8bb-d25144ed3d94,8e2ac3ff-3c5d-4a42-8dd8-af09451b6267,delivered,2017-05-25 08:57:00,2017-05-25 09:25:00,2017-05-28 09:25:00,2017-06-06 09:25:00,2017-06-09 08:57:00
5b4b9466-36fe-43a6-a37d-299e5dba2337,45f18619-54f9-4429-a7de-02ccdda4f4a7,delivered,2017-06-05 12:48:00,2017-06-05 14:17:00,2017-06-07 14:17:00,2017-06-09 14:17:00,2017-06-16 12:48:00
