order_id,payment_sequential,payment_type,payment_installments,payment_value
4560612187a84c4ba3d2f798857cc9da,1,boleto,1,66.13
4132c99fcd8e43c9a13f5433165717a1,1,credit_card,1,88.23
f6abafefe3d445b18c46c8a10fa6b11c,1,credit_card,2,244.16
95e4ec56cedb4d0bbc5ed3001861ad6f,1,credit_card,1,102.42
991ccb05a9f94f298eed00c83b04a8e7,1,boleto,1,57.97
d4023a0a87b64406b56a4704a32041ab,1,credit_card,3,77.79
1f6f606ee146442488af2a8613dc88fd,1,credit_card,1,29.14
d1e536686bc144c0b8b6359674fef5f5,1,credit_card,1,405.51
8fbcb723e48149cebf628434c47fee7a,1,credit_card,3,184.63
8de2b06568c24a2cb2232daa38912b92,1,credit_card,6,285.28
4673b89b07b3432492d5e18716a1dfbf,1,credit_card,1,126.07
3ff3e1c001e440f5b08432dbd73c6bb7,1,credit_card,1,149.26
3ff3e1c001e440f5b08432dbd73c6bb7,2,credit_card,1,72.97
347f0fcea2704dc69a4801a106a58d55,1,boleto,1,255.1
82d65c4b9c334089a3e59123818f9fa3,1,credit_card,6,620.04
4762eb0f275b4210adb6b1acaefbf84d,1,boleto,1,301.7
5a51fd97456f482181cb2cf8e8d3f784,1,credit_card,12,34.72
77fbe21084d344a98c545aa803108eb6,1,credit_card,6,214.3
1d8e4e7ff4474d9fadfdb21b2803b607,1,credit_card,3,59.03
c27ded8ff69245128089927a609e8bef,1,credit_card,1,116.59
16b2ab051e2e40f29fa210227d448a54,1,credit_card,3,95.44
0c96c1c74d5a4498bb4ee09f5afecbeb,1,debit_card,1,134.46
890c91c02536482192204e25baeb6db1,1,boleto,1,302.48
70b1945c82234750abf7808b0fa73458,1,credit_card,3,235.92
c8ec7a2b2b304af1b3b5b51382d9997d,1,credit_card,1,82.23
33fbdc320eca46ddb318f6cb4716901f,1,credit_card,3,120.57
46981ac8c2f44113b890be4b76583132,1,credit_card,2,78.38
306f977fdbda4281a25236d1f353d89f,1,credit_card,12,679.94
3e15acd917d74336a55b35a79a9cd014,1,boleto,1,195.22
d381c36c2a274f93b870b673d3157f36,1,credit_card,3,35.18
d381c36c2a274f93b870b673d3157f36,2,voucher,1,78.82
74084d75cf064fe4b1634d965cc5fce5,1,credit_card,2,84.63
b76d7ce16c624f50bd1c98461efc485b,1,boleto,1,451.46
5fcc465b0e49447f956277d813ffbaea,1,voucher,1,80.2
3ab42fa72e1544d58a2e90baf491fdb6,1,credit_card,1,69.31
c9858c32c02c424da5470ebb5c28c03a,1,voucher,1,102.02
eaf998a79c894efe90473a0fffcf699b,1,credit_card,12,294.26
40728d90ae794f23be04926e3ef2d56c,1,boleto,1,156.96
35a92825435b4f69ba44a72927b2b67b,1,debit_card,1,42.08
891d1b3b326640f7949010f33416dca9,1,credit_card,1,87.19
2a77cd022e9940d9be228067b6c01233,1,boleto,1,135.93
aba94672e0034ff4ba1b3ad2161abbb1,1,credit_card,1,73.4
55d20d918b1a4bda85035d7cbab022b7,1,credit_card,1,143.72
55d20d918b1a4bda85035d7cbab022b7,2,credit_card,12,167.04
313d2e0a106c4dc48a746a85bf10a9e3,1,credit_card,3,481.66
f00a5bb4ff764611960c2aa1dc809adb,1,credit_card,1,182.74
7178daefff9f4d6b888e9ba391a9174e,1,credit_card,1,461.01
a2fb6c7c3cad4307af16fd6c2cfbf3f4,1,credit_card,6,370.14
16c678794db34b9d8305f8474e63f14d,1,credit_card,2,78.79
65433a1c41684d2cb2220bf3a70eabef,1,credit_card,12,394.76
9a4926aade4c4406b668ed35a11842e8,1,credit_card,1,188.37
d27550e0b6664f7a8b54b76f67d7a304,1,credit_card,10,484.9
6d7924c2897e4d8c8f8be479705d630d,1,credit_card,2,67.17
b28aaa1cd7cc404193c9b80158534cbb,1,credit_card,6,109.41
a9b7b9d9d90c43d389c10cef75d05585,1,credit_card,6,352.79
eb0251d89c4a4055bb3307ac2b8d72f5,1,credit_card,1,142.75
8879eb61fde74aa897a9b42724985f82,1,boleto,1,223.98
de188d822bfa4662bda957ec6eb96905,1,credit_card,3,178.02
714ab8cb68b04c56bdecb446296ddd6f,1,credit_card,3,90.02
144ad699c1d347d29221f9d4e839cc4b,1,credit_card,1,51.18
144ad699c1d347d29221f9d4e839cc4b,2,boleto,1,55.35
cc3f794c5a6546b1a77743391b114dd8,1,credit_card,2,837.29
20bf61be86a1414fa9f2e21487db0e31,1,credit_card,2,212.16
75261a50a18d4fc6917947b415e759c5,1,credit_card,2,99.57
bf72252e15254d09ae9cc652d4c6265a,1,credit_card,1,123.5
753c91a317c04cd1b432d8fee82ad87b,1,credit_card,1,263.46
354e23963d2e4517a91f7d56dbe9a357,1,credit_card,3,82.47
603ff9d5468247d7b1fbf4cffb2c1822,1,credit_card,1,221.18
2b1b1a13dff34107ac7a8ba6dd3e7eaf,1,credit_card,3,107.3
13e80656e64a428ab7e05429bd85e45f,1,credit_card,3,71.78
d67025293fe34515a21571b8acc5e69b,1,boleto,1,162.01
c08fb7ace92340c58d919c3074bcd686,1,boleto,1,102.37
852c53f7d5a849b894ddf219e301298f,1,credit_card,3,75.13
572dea2bb8474eb5b7f536989d5eb3da,1,credit_card,3,114.71
79705aa2e04e411a903bb9ba1ba85259,1,credit_card,3,117.36
cdaac24ad10c4d6c903a0a70c21710ac,1,boleto,1,377.68
4e00308fcd8142828927da1d6a9a32ab,1,voucher,1,19.29
1e9011ee34424b8cba3f2e2ca6607a37,1,credit_card,2,517.68
5a2253efe241498e8d046d3e108420f3,1,boleto,1,217.94
43c6734b154d4663bfb52d9206aec4f7,1,credit_card,6,266.52
256a1e6fc6754d8f928a0bafa9b284ac,1,boleto,1,41.54
2290602b737a455889de839e185cc846,1,credit_card,3,265.95
6daa0d4a416a427b98b40c84a2fb9c22,1,boleto,1,172.95
82d01bb273f4402f946e086a4a57a703,1,credit_card,12,40.62
876ff8e92d7043a495d31ec481cd0742,1,credit_card,1,288.64
f55132a0dd2d496a833621f227b4722d,1,credit_card,3,37.5
f55132a0dd2d496a833621f227b4722d,2,credit_card,3,27.61
c640d2ee6ca94ead81fbba072e17180d,1,credit_card,1,886.16
a7cb2ba208fc425cbca14a514f627c58,1,credit_card,6,104.69
7a96f204bfd9464ca6f896144a50893a,1,debit_card,1,333.21
171ec786bd4448b0979775035e7036a3,1,credit_card,3,66.3
f21ddc98cbc94209ab2ab783d70594d7,1,boleto,1,616.03
48a276c01f9443d19b38cd0ec15acadd,1,credit_card,2,185.8
da30faa55c41464b89e5b8abc43432e5,1,credit_card,6,165.44
10bb600b33d94e959fb3dc49ee8b17b5,1,credit_card,6,80.51
10bb600b33d94e959fb3dc49ee8b17b5,2,credit_card,1,154.58
264d767a4ea4496093f8f616ab85b21d,1,credit_card,1,352.22
1fe2a9569c364cf38010f9ca61edabfd,1,credit_card,1,238.78
4540a24483a145db860bbfac0c8133ee,1,credit_card,1,168.99
d3bbb2de4e9548d3b9c746b8e21a8c78,1,credit_card,10,475.49
2cf7b8d108f84b9f813db324e26c1e4d,1,voucher,1,105.18
12feb5276b3e4858bb4aee63b6d7079c,1,credit_card,12,81.72
12feb5276b3e4858bb4aee63b6d7079c,2,credit_card,3,100.73
f5d8681908ce48eaaa1e0bbe8457241a,1,credit_card,6,137.33
f5d8681908ce48eaaa1e0bbe8457241a,2,credit_card,1,271.79
26282a332c26478fa67d62a9b40536f5,1,credit_card,10,91.72
83da28e29c8644bd881788ec460d4935,1,voucher,1,166.17
1143d7143abb467391b3520679c00a8e,1,credit_card,12,277.89
66bae6ec36db455b8867564a0a81dab9,1,debit_card,1,66.88
919ad16ffc8b48369fdcef6d84a4e9c4,1,credit_card,1,170.58
2f0baff0a2844bdab424e82fab5c84ed,1,credit_card,6,231.98
3c00b2cc69f346d7af129c551a1d2070,1,credit_card,3,76.22
1873446366854f1abac3c9c865173278,1,credit_card,1,282.71
965398b0dc224731a9099abf76aa3ef8,1,credit_card,12,101.23
350f8c8bf43c4c23b306bc6167769302,1,boleto,1,70.04
334ed1eb27d74b768395e4741f5897a8,1,credit_card,2,100.78
79aafba9337f43cc8a480d74a5e4d113,1,credit_card,10,251.43
95082be9dfb04f9b8b87507330743750,1,debit_card,1,86.2
2b8c4617cfaa443b8050f9a311c2ec5e,1,credit_card,1,95.65
7ac1f33e3acd4dfeb02d5003e325288a,1,boleto,1,184.79
136a0fd719ea4e548dbc23b3058ed2e3,1,credit_card,1,111.85
d86c130d1ffb4949b00938dbb6cf753a,1,credit_card,12,319.91
9499c7b7c1f24eb584d1ec77afcabeb9,1,boleto,1,548.92
b9be94934025468191d3d3950ff0c6b0,1,credit_card,1,130.5
b9be94934025468191d3d3950ff0c6b0,2,credit_card,2,243.71
221a6e745fe040be842d69bdb03a70a5,1,credit_card,12,174.75
1628315bce0148099dd86bdf57cd544e,1,credit_card,6,137.5
1628315bce0148099dd86bdf57cd544e,2,credit_card,1,153.55
e5c4e9648afc4d6e9e892db35cbc78c1,1,credit_card,3,85.81
bef3203205dd44f3b5c70fce6b62d5df,1,credit_card,6,197.16
1a93d5a43fdf49c19eadc3292f469a22,1,credit_card,3,465.58
8292144ebb624810820aedba4ed2a0a6,1,credit_card,1,107.02
45970fed56564bc2b7d317588e10638a,1,credit_card,1,241.98
b521271fa7f94c93836d5c70e3645fad,1,credit_card,3,213.94
513bf8c1c21a437b8c9d852e8e8462c9,1,boleto,1,95.59
4b1861de6ffa4a9ea3e299b92a48a07f,1,credit_card,1,114.79
42154db81b5e4e0a993c00e77edf4fe5,1,credit_card,1,111.27
648f0e66a460468ea46edc78f665e5d3,1,credit_card,1,173.3
04128e1f926b4e4bbd18967b4f7eb02d,1,credit_card,2,149.65
04128e1f926b4e4bbd18967b4f7eb02d,2,voucher,1,108.04
40c79485d580404a94a7fa0db3c8fbd0,1,credit_card,6,195.97
8d4608bc2f0c40b2b521562997486af5,1,credit_card,1,36.73
6e489623e9bf4c1eb136f0d3aaab4eab,1,credit_card,3,584.48
332302fe7bd34fa8909857e6ac3263ca,1,voucher,1,86.84
332302fe7bd34fa8909857e6ac3263ca,2,credit_card,1,43.69
c1d46292a6934cf09e9190dbc3a9126d,1,boleto,1,762.29
430f7ff57d5b4aa4812fa926d7400e63,1,credit_card,3,174.58
94c2d2ef427e4df9a80e4976c02688d0,1,credit_card,3,98.04
34d070d14cca41ddb7bce5b8d0a60718,1,credit_card,10,207.19
e16144b3e5774a0a97592f6265089cac,1,voucher,1,336.24
c7ed19df0e4a4f2f8c39d4b48b2d9e4f,1,voucher,1,341.35
fd8680f1a7dd43f28d572dcd48f0b33c,1,credit_card,6,70.97
f3f14d52cd4b468f8cc054d2b6d406bd,1,credit_card,2,311.66
e31b40ae58f242debb982f831df8a213,1,debit_card,1,318.84
c7897766480a4c5fb02a27302775ecf2,1,credit_card,12,210.7
c7897766480a4c5fb02a27302775ecf2,2,boleto,1,101.49
331310bb5b894bb494a06a29e36dca90,1,credit_card,1,141.33
904c3979f0314136a2d4a2e8131ac0c0,1,credit_card,1,296.18
80a81d9ab53a46c694f85cdb875a7d7b,1,debit_card,1,79.2
e7349adeed45438d8821b2af56b4b55c,1,boleto,1,59.63
a41d4ef4b80d4489a0e2211361b16f72,1,boleto,1,614.24
0328ccfac4344715b6caf5e644149b81,1,credit_card,6,55.23
0328ccfac4344715b6caf5e644149b81,2,boleto,1,24.99
0884d74b69004ea298bee80cf5463d6c,1,credit_card,2,322.08
0884d74b69004ea298bee80cf5463d6c,2,boleto,1,349.59
4da27dec424f42619cc726c7747ccd61,1,credit_card,1,108.79
0bbe70d81a37499980501411be306a1e,1,boleto,1,196.49
25283ae43b964f7fb664e027e6f59ebb,1,boleto,1,120.05
db9bb3974e7441c394d654d7238e266a,1,voucher,1,103.37
db9bb3974e7441c394d654d7238e266a,2,boleto,1,185.5
53043aa199c84f8a85c7dea456ce2cdd,1,credit_card,2,347.93
243ecb814eca4be29411367ea5008c40,1,boleto,1,191.74
00a30a4893b04e42aa03769a1626f425,1,credit_card,3,134.14
f63261007a034270b738926e28b04e2b,1,boleto,1,305.77
5901064cad704d3491c1da226c37dd50,1,credit_card,3,146.11
ba7a0d054bb74b9db010ad5652fbec71,1,credit_card,10,193.62
145cc9cca6ff4d2ead6a459c1b9894fc,1,credit_card,6,99.22
145cc9cca6ff4d2ead6a459c1b9894fc,2,voucher,1,50.41
e118e2dd22a9421a84d7a4a1e7e7d894,1,credit_card,6,79.37
642e7c11a160498da668bbe296ac598b,1,debit_card,1,73.93
92b6dd37611d46458dfbaffb5a1bb96c,1,credit_card,1,268.38
8764a2c926ba4971adcf17883d1811f9,1,credit_card,1,130.26
22483f73eadd4849b9ee97a142737568,1,credit_card,10,82.49
12bcf4beb81f4cf49c60d7ac167105d7,1,credit_card,6,113.4
a9917b18e1a6462aa81f4aac720259de,1,credit_card,3,212.03
85b0cd7df6874ea790505215fc565e4c,1,credit_card,10,549.36
b4e5afa378b94b1dae6151a5840e4bf6,1,credit_card,6,385.16
5eea248bbcef4806b20ab780178776c1,1,credit_card,1,95.42
15d2fb2039a349408b0f2559ce3b25b9,1,boleto,1,256.39
84b41a5298b64c72a5433b1b60d2b630,1,credit_card,2,342.43
bbb98b37475440c08da19373dac9d159,1,credit_card,3,100.43
386b278d320143608c123dd7d7d9325f,1,credit_card,1,447.31
6b785d0cea8942f0b727cab1412d4dfe,1,credit_card,2,146.48
707b90655dae456296f41de9d2b1e28d,1,credit_card,2,302.26
2b8fd106280b4f348375881cfce28488,1,boleto,1,153.57
612b745143444f9cb0b8df26862e4d5a,1,credit_card,2,80.24
6c11ebb9bfcd4aa3b5cfd0797d6e2772,1,credit_card,2,141.59
a55a0dd36152492c9d35dd719aa5e443,1,boleto,1,268.25
bce2aef520d24becb93469f504ba5d0e,1,credit_card,1,92.59
ca3ab49df35c4c8fb5f3959872af205b,1,voucher,1,33.73
ca3ab49df35c4c8fb5f3959872af205b,2,boleto,1,52.38
3da6e4e8def54227b9954e5f336f0d95,1,boleto,1,269.32
089ee7ca3f8743baad3bc1975a1fc80c,1,credit_card,3,53.64
82ee84976ef24ddfaad3c05cb2750671,1,credit_card,1,114.12
58988cc9e881441c945a0810ab1b2383,1,credit_card,10,77.98
7924a093ee004fa4b3bdefc999872a85,1,debit_card,1,14.21
7924a093ee004fa4b3bdefc999872a85,2,voucher,1,23.23
1ba8e2aa61ef4709a0e842fc428219bc,1,boleto,1,266.85
28a6b61a22114dd98a9667207f198975,1,credit_card,10,78.48
71985dc63aee428b8fa27c79dad0efb2,1,credit_card,3,164.15
097d7faf4fac45a09763da1aa0028766,1,credit_card,6,238.64
097d7faf4fac45a09763da1aa0028766,2,boleto,1,261.4
75addf5eb34f48fb88ef0e459a5ef4ad,1,credit_card,2,65.19
75addf5eb34f48fb88ef0e459a5ef4ad,2,credit_card,3,33.4
5c0c9f9f2d72434fa46371cee0357f7f,1,boleto,1,61.71
5c0c9f9f2d72434fa46371cee0357f7f,2,credit_card,6,97.76
2582611ca2a14242898a595488cd4723,1,debit_card,1,93.39
55b98067294e4892bafd605ff4145b5e,1,credit_card,1,37.57
55b98067294e4892bafd605ff4145b5e,2,boleto,1,65.41
2d125e6cf4ce445cbba23966d1fe41ff,1,voucher,1,206.88
6d66aeb346c64231b9ceff0060d1e465,1,credit_card,1,354.78
954687aa87464fc48a3bd9d140197701,1,boleto,1,315.17
c1a67148c52849b6aa5ea82d62e98756,1,credit_card,2,103.83
fcf4d2225b07493aa67d1f86e9151fac,1,credit_card,1,134.07
32e087035d35431ea584986cdf4e6fc0,1,credit_card,3,110.03
da7e7fc8abee4e0a85eaf4c8a15308db,1,credit_card,2,124.69
bcb8139d96c143e58024f89caf623240,1,credit_card,6,291.75
29dc3f85b9c845269051def6072c97a0,1,credit_card,3,247.57
dc5c7960437443248c06ca04e4d850af,1,boleto,1,227.88
dc5c7960437443248c06ca04e4d850af,2,credit_card,1,365.78
67b1cbeb35ab46c6839ce0364d43acdf,1,credit_card,1,119.76
f56a72ae450640948349eeb957b7e9cb,1,credit_card,2,120.77
3f65f9a206c7408ca6c319d76bd85dac,1,credit_card,10,57.35
e51e70cc0e73454980088579d1a37d5b,1,credit_card,1,118.15
5b22d86856e54546a1f3004b85ba66e0,1,voucher,1,156.34
7ab1dfc8959f44238bdc3433e1e497e2,1,credit_card,3,204.86
e60f08cbe57f4b94afba6f1840dd8403,1,credit_card,6,373.62
78fc43d08416444b8b4b48e32f69a810,1,boleto,1,130.48
cbf8ec0cb42a4a9483d49fa1317661da,1,credit_card,3,275.83
3c0e89f980f64f9ba68d682c0fdb629e,1,credit_card,6,42.46
76fa8c9e66ae4415a98acf37618e2d65,1,credit_card,3,188.44
33b2872fd13441e5ba986a5a2c07a2d6,1,credit_card,2,128.89
d60672fb6699420cbea58b084a25b8a7,1,boleto,1,42.18
d60672fb6699420cbea58b084a25b8a7,2,credit_card,6,66.78
507fb91ebc594562adf4aed31a8dd72f,1,credit_card,3,184.75
e89ca261b7434f6e9b8f2c0683d93975,1,credit_card,6,109.83
1ef541a9794040f6a0b0003cc511f153,1,credit_card,1,200.11
d08dc8f53e084acda0d8ee83be0f3667,1,credit_card,3,330.85
70117d3660c84164bf6bf7ba55621be8,1,credit_card,6,178.85
f022b2498d8a45abb58a4e0f6cd5a25b,1,credit_card,3,121.49
a6515dd277224913a22515659a9e1cf4,1,voucher,1,207.84
651d5849cb244d80b9e45045795167fd,1,credit_card,6,517.11
de8c7a356c9941c08696750bae78f6bd,1,credit_card,10,627.18
4be2e987b090465ab0889c17ebf8892f,1,credit_card,12,184.32
36a8289b8c834d22a991708ea53bfe1b,1,credit_card,2,325.62
36a8289b8c834d22a991708ea53bfe1b,2,credit_card,2,497.97
29f6fd92173543f48ef545a26f9c2ddc,1,credit_card,1,86.82
445c14551cd8484db2de7a07795ac947,1,credit_card,1,100.78
09b04ba7c50e4704b7ad870ecb56b014,1,credit_card,2,199.21
76a809acc1034086bde8bf48a372e0af,1,credit_card,3,316.09
305954a2a2554c5292703e6828570845,1,credit_card,3,622.72
bd923e33e67e4e0b8dc952f7e016b21c,1,boleto,1,90.99
c2a453251fcc4547aec5995c07dc820e,1,credit_card,6,108.59
5ec508c5cb3247358b93da8281809569,1,voucher,1,67.43
42135bb4d1924e749160628a88f16383,1,voucher,1,202.4
041223f24a294ca69d0d23c829bde8f2,1,credit_card,3,111.91
579a72e7029f4940afd962d7979b2a6d,1,credit_card,12,220.93
579a72e7029f4940afd962d7979b2a6d,2,credit_card,6,134.84
227cbc1083384c98aebf42447a0f4873,1,boleto,1,29.49
227cbc1083384c98aebf42447a0f4873,2,credit_card,1,19.26
c677d1e5380b4a659521e47ca01bfc22,1,credit_card,1,251.27
f83dca6081b64ad9b65d6fd9177fc9a9,1,credit_card,12,241.95
9e0088b22b954d6ba0dcf80bca644447,1,credit_card,1,178.85
c8710b87dc174acdba23e7b98da4d8ad,1,credit_card,1,510.14
71ac28fc636f4e49a81ba21d25e5aa38,1,boleto,1,125.44
95b35f3fa2eb4162ae74547ec7746fb9,1,credit_card,1,52.54
95b35f3fa2eb4162ae74547ec7746fb9,2,credit_card,12,60.81
ffd0ce47b2a04bd7865900fcd885443b,1,boleto,1,582.59
f0248e12d89d439ab08afece4544f9a0,1,credit_card,3,115.7
f0248e12d89d439ab08afece4544f9a0,2,credit_card,1,84.37
3d050b18bbff4ab986847c68450cc745,1,credit_card,1,130.42
3d050b18bbff4ab986847c68450cc745,2,credit_card,2,137.66
1b0e36f0e98a4f55a887a0d54c05291f,1,credit_card,1,75.41
c2aa5ddc4a62400db6c141c2153c14ec,1,credit_card,10,59.34
ce1ade210d3e458d86deb1778975724f,1,credit_card,6,227.44
d9a1398fbd0647c1b2af6f9fab4b792b,1,credit_card,1,266.13
d9a1398fbd0647c1b2af6f9fab4b792b,2,credit_card,6,160.12
1218c7f6056a4b2fa22e02e4c3a9f900,1,credit_card,3,46.66
1218c7f6056a4b2fa22e02e4c3a9f900,2,credit_card,10,90.4
a9690c04e18649109fc0be118735286e,1,credit_card,2,400.91
e1774f55e4894e179677a9ea6d33e0f0,1,credit_card,10,38.22
5c3bb6faa4064c18a1ab05828431075c,1,credit_card,3,188.32
5c3bb6faa4064c18a1ab05828431075c,2,boleto,1,393.49
d23ee725c2254b2aaf00aaf2adc93c59,1,credit_card,1,168.66
29b893ec67804748aaa50611e4d98b2d,1,credit_card,3,159.97
0cdc044d92a34908a38751da6ab9409b,1,credit_card,10,42.71
475917daa45645dd8ace2e824024f46d,1,credit_card,12,24.38
f46fa17c53c94a4281527e9f692d50b3,1,boleto,1,544.27
5cdf02150fcf427c955ae787e8a9d3e2,1,credit_card,1,116.04
abc146c7a57d4aba82380c22aa98deb2,1,boleto,1,118.95
8b00dfcc5bf442b28c621c8775c5ff2d,1,credit_card,10,356.52
cc96f9bb7cd9489c932f2a2a1c65e1de,1,credit_card,2,357.11
a32f3f3ee88b4aa091f1341321dccf51,1,credit_card,12,171.29
137dce0ee1fe4847b7991fb8060eda1b,1,credit_card,3,248.32
74f748ab51474423a536c6475a81d97c,1,credit_card,1,145.49
227d4aa317b24fefae6518fed598d4a5,1,credit_card,2,75.05
227d4aa317b24fefae6518fed598d4a5,2,credit_card,10,33.54
79ff3485e6784cf2aad665d0f9d59a5b,1,debit_card,1,112.49
3f52e834d9fc4b85bd0ed2629adc2f50,1,boleto,1,411.91
0fab19af0ca440b0a2538abc16c2e2ba,1,credit_card,2,119.93
7e0ad47a03b54f04b5a05887052844f2,1,voucher,1,882.08
1b0295e10b574997a25138a8022d6f33,1,credit_card,6,32.65
0969ae1ad7c9453a8285a74ecd101816,1,boleto,1,99.64
5e7dbd6639ea4f00a4003d79552243da,1,boleto,1,672.39
bd7f1d5664794d6e94f7dfe275162db8,1,boleto,1,175.29
b9efe1c5536441c39d71afdb4d247ff8,1,credit_card,3,354.31
847c3f2930d44f22a8a16dd32eb7295f,1,credit_card,1,493.18
f0cf0ca248604b9f8bdb243dcd8cc77e,1,boleto,1,280.72
65d735937ca34d319d7315f72de8acb8,1,boleto,1,368.22
6f4e2ce513364b3e8e97e48006f53a0d,1,credit_card,1,141.39
f527c05bce634387bce0447b1b260661,1,credit_card,6,52.7
77f811e1077b45539adf2306b676b33a,1,credit_card,3,230.76
994e70963e9b4a7981004817cfff685f,1,boleto,1,317.14
8a7f10a04f5f40f9a4d2c50cbf0b278c,1,credit_card,3,62.31
8a7f10a04f5f40f9a4d2c50cbf0b278c,2,boleto,1,61.48
8acfc58f423b4d2db9e2552c7b3cc56e,1,credit_card,1,387.32
1408096804f3489ab8fd070aa08a213f,1,credit_card,1,456.5
b596f41333d14f869401ef257c84f654,1,credit_card,1,174.41
c25ccdeac2c54a77ad47a2e08a33201d,1,credit_card,6,195.91
60fec287d4ed4f758c55512f4a9f95d9,1,credit_card,1,49.58
7aca23e39b6349b99a44607567f404b9,1,credit_card,3,279.93
5bfab9ead0414b92a09adb6f2777707f,1,credit_card,12,249.55
556875e9450c427fa3bd1f0f62a2952c,1,credit_card,1,306.11
5a123a102cdc4501a217302f89f89642,1,boleto,1,105.24
60156135077a4e5b9c24ca51e2cdee21,1,credit_card,1,165.94
6c0c7ea7889b4bfa891ee9f202680b62,1,credit_card,1,388.47
4cf7f3b0fbab48da8e7355a44ca27b70,1,credit_card,10,59.9
abf8952953094bdfa361d883602d0056,1,credit_card,1,18.92
abf8952953094bdfa361d883602d0056,2,boleto,1,16.03
3329935a62cc4c0f960b210d0df0ef06,1,credit_card,12,243.78
92151b082c2e4b179ea50378be535c00,1,boleto,1,813.8
92bbce1e06344d5297a16ec354233559,1,credit_card,12,108.82
63f1a7a709774a09a677b7636c5b6815,1,boleto,1,27.09
63f1a7a709774a09a677b7636c5b6815,2,credit_card,1,19.4
b3fe869b4a18437b8b594a249d0721bd,1,credit_card,1,403.68
c8f8d365f3394a9a850823abdc4e0054,1,voucher,1,171.3
1d8e9c5bfebf4e15b55867a30bb834a9,1,credit_card,3,425.91
895f17f408cc426b8b066e609b05741d,1,credit_card,1,238.25
89401bc088744be9a6f9c8d0855f3e47,1,credit_card,1,120.22
c25381fd7cfe495d82c89a75a615a33a,1,credit_card,2,62.93
c25381fd7cfe495d82c89a75a615a33a,2,credit_card,12,92.13
2288d14354f14e2fb62ae80ef4ed69b0,1,boleto,1,161.58
ad79517c5149485d91b85fc27b8c186d,1,credit_card,3,106.02
0dfc075cc3cf4983972b8fec86b2fe53,1,credit_card,1,147.5
4606263a41f24b088c08c99d87e453ae,1,credit_card,6,75.08
7cf55c5e2da94620aa8563638b770f80,1,credit_card,1,68.79
f62d89eef3bc4b4fa74b739c3456ac16,1,boleto,1,77.5
f2576532002548ce985b5f29603575c9,1,credit_card,10,113.92
ed67570136b8473485e4bb98cedf9655,1,credit_card,2,164.0
fd3b0e31b4ae45d7829cd149ece35a3d,1,boleto,1,498.88
a3af7b8367084b8fa9bee00df2893b4e,1,credit_card,2,74.42
4a7f621a7e114cd5b05bc0f4b31266e7,1,credit_card,2,69.44
c500a0c7b65f4c8b88f05497d3790bec,1,voucher,1,66.34
c500a0c7b65f4c8b88f05497d3790bec,2,voucher,1,84.41
81f5e8068e7a43c580d7a8bdb49911ba,1,credit_card,6,41.09
1669d2ec2c084b4fac8fce1fd2ddd24e,1,credit_card,6,103.08
37c6f4008b2e41989c13b68d3f774007,1,voucher,1,150.59
573b99c001754f07a07716f59c0e1904,1,credit_card,6,253.04
52e77fc6de7744e58975cbbb82179549,1,boleto,1,98.73
cfba04216ac44433852cd2aa907cac8b,1,credit_card,1,80.85
7cec159c06a846c4aee893780958397c,1,credit_card,10,391.1
7c8b5464bede45249475e5de27df23ef,1,credit_card,3,75.94
90b85a193e564bde944cd4f1c8f86801,1,boleto,1,210.14
1643363eba1140fd81d0da8630b99b10,1,credit_card,1,81.38
cba4e8d958934c9abc0e2b1f2c6bdfcc,1,credit_card,1,161.92
202d1b908ccb411db97cc171f0cced5a,1,credit_card,6,311.62
202d1b908ccb411db97cc171f0cced5a,2,credit_card,10,145.64
d83772f462b6458db9939017bbb2a2c7,1,boleto,1,141.11
89772fd57eab40d0830e59147b54a500,1,credit_card,2,289.9
df3d12903b024ea9abe4a6e41a41d824,1,voucher,1,190.31
e56def725f8a4740ab38a8bb556cc22f,1,credit_card,1,132.66
249fb075b78d4e2281236895ff6319fd,1,credit_card,3,247.11
7e4e8c0c1e33431399ffa5b77500b925,1,credit_card,1,157.68
620ebbf432d540679d5106ef77a64c4d,1,credit_card,12,49.78
91bd564e48f2434eb5d989465ff2f25f,1,boleto,1,128.03
91bd564e48f2434eb5d989465ff2f25f,2,credit_card,2,184.2
bd6ba325b760449aaf4aa0f2b88deb63,1,boleto,1,25.8
bd6ba325b760449aaf4aa0f2b88deb63,2,credit_card,12,19.16
77cb5d8dc4b4480e8940b7240ed8e4d6,1,boleto,1,538.07
48cbcb15ce044029bdade5c48cb1e279,1,credit_card,1,113.3
a80560d4921e4ab488f98bb55b1b2221,1,credit_card,3,77.81
353ad8b78f364bbcaab2499dc9539970,1,credit_card,6,138.18
fc7578e9099b458a937d5a49ccee6142,1,voucher,1,656.86
16152af381d94329b67ad81e2dd48fb5,1,debit_card,1,450.27
74082e0819cb42f5b6151be8b972cd5f,1,boleto,1,105.32
8d49c1b9076040aa8e013cd3ac6796c5,1,boleto,1,209.73
96da8bac92404b468c948e5e4e8cce32,1,boleto,1,205.23
96da8bac92404b468c948e5e4e8cce32,2,credit_card,2,200.02
d46d1ad938214b668f21ce4763501589,1,credit_card,1,265.21
22776122246e47b0a3d562922a0c797b,1,credit_card,3,65.58
e896d145f8fd4c6380daa0afadea5999,1,boleto,1,74.95
e896d145f8fd4c6380daa0afadea5999,2,credit_card,2,106.43
09286b8142e743a0a59970f96878334d,1,credit_card,12,92.38
